Entity,Code,Day,Daily hospital occupancy
Bulgaria,BGR,2021-03-21,8545
Bulgaria,BGR,2021-03-22,8660
Bulgaria,BGR,2021-03-23,8689
Bulgaria,BGR,2021-03-24,8927
Bulgaria,BGR,2021-03-25,9125
Bulgaria,BGR,2021-03-26,9281
Bulgaria,BGR,2021-03-27,9430
Bulgaria,BGR,2021-03-28,9674
Bulgaria,BGR,2021-03-29,9839
Bulgaria,BGR,2021-03-30,9679
Bulgaria,BGR,2021-03-31,9811
Bulgaria,BGR,2021-04-01,10093
Bulgaria,BGR,2021-04-02,10152
Bulgaria,BGR,2021-04-03,10382
Bulgaria,BGR,2021-04-04,10521
Bulgaria,BGR,2021-04-05,10649
Bulgaria,BGR,2021-04-06,10402
Bulgaria,BGR,2021-04-07,10355
Bulgaria,BGR,2021-04-08,10429
Bulgaria,BGR,2021-04-09,10404
Bulgaria,BGR,2021-04-10,10271
Bulgaria,BGR,2021-04-11,10365
Bulgaria,BGR,2021-04-12,10382
Bulgaria,BGR,2021-04-13,9970
Bulgaria,BGR,2021-04-14,9799
Bulgaria,BGR,2021-04-15,9685
Bulgaria,BGR,2021-04-16,9523
Bulgaria,BGR,2021-04-17,9195
Bulgaria,BGR,2021-04-18,9204
Bulgaria,BGR,2021-04-19,9229
Bulgaria,BGR,2021-04-20,8834
Bulgaria,BGR,2021-04-21,8598
Bulgaria,BGR,2021-04-22,8435
Bulgaria,BGR,2021-04-23,8309
Bulgaria,BGR,2021-04-24,8073
Bulgaria,BGR,2021-04-25,8087
Bulgaria,BGR,2021-04-26,8080
Bulgaria,BGR,2021-04-27,7669
Bulgaria,BGR,2021-04-28,7480
Bulgaria,BGR,2021-04-29,7168
Bulgaria,BGR,2021-04-30,6824
Bulgaria,BGR,2021-05-01,6905
Bulgaria,BGR,2021-05-02,6790
Bulgaria,BGR,2021-05-03,6754
Bulgaria,BGR,2021-05-04,6706
Bulgaria,BGR,2021-05-05,6670
Bulgaria,BGR,2021-05-06,6158
Bulgaria,BGR,2021-05-07,6138
Bulgaria,BGR,2021-05-08,5855
Bulgaria,BGR,2021-05-09,5882
Bulgaria,BGR,2021-05-10,5912
Bulgaria,BGR,2021-05-11,5571
Bulgaria,BGR,2021-05-12,5410
Bulgaria,BGR,2021-05-13,5250
Bulgaria,BGR,2021-05-14,5114
Bulgaria,BGR,2021-05-15,4832
Bulgaria,BGR,2021-05-16,4839
Bulgaria,BGR,2021-05-17,4858
Bulgaria,BGR,2021-05-18,4592
Bulgaria,BGR,2021-05-19,4379
Bulgaria,BGR,2021-05-20,4201
Bulgaria,BGR,2021-05-21,4073
Bulgaria,BGR,2021-05-22,3849
Bulgaria,BGR,2021-05-23,3817
Bulgaria,BGR,2021-05-24,3807
Bulgaria,BGR,2021-05-25,3781
Bulgaria,BGR,2021-05-26,3533
Bulgaria,BGR,2021-05-27,3396
Bulgaria,BGR,2021-05-28,3295
Bulgaria,BGR,2021-05-29,3188
Bulgaria,BGR,2021-05-30,3197
Bulgaria,BGR,2021-05-31,3176
Bulgaria,BGR,2021-06-01,3054
Bulgaria,BGR,2021-06-02,2942
Bulgaria,BGR,2021-06-03,2881
Bulgaria,BGR,2021-06-04,2765
Bulgaria,BGR,2021-06-05,2629
Bulgaria,BGR,2021-06-06,2619
Bulgaria,BGR,2021-06-07,2613
Bulgaria,BGR,2021-06-08,2521
Bulgaria,BGR,2021-06-09,2467
Bulgaria,BGR,2021-06-10,2407
Bulgaria,BGR,2021-06-11,2335
Bulgaria,BGR,2021-06-12,2290
Bulgaria,BGR,2021-06-13,2283
Bulgaria,BGR,2021-06-14,2284
Bulgaria,BGR,2021-06-15,2239
Bulgaria,BGR,2021-06-16,2097
Bulgaria,BGR,2021-06-17,1954
Bulgaria,BGR,2021-06-18,1764
Bulgaria,BGR,2021-06-19,1752
Bulgaria,BGR,2021-06-20,1746
Bulgaria,BGR,2021-06-21,1745
Bulgaria,BGR,2021-06-22,1698
Bulgaria,BGR,2021-06-23,1650
Bulgaria,BGR,2021-06-24,1613
Bulgaria,BGR,2021-06-25,1588
Bulgaria,BGR,2021-06-26,1565
Bulgaria,BGR,2021-06-27,1561
Bulgaria,BGR,2021-06-28,1560
Bulgaria,BGR,2021-06-29,1517
Bulgaria,BGR,2021-06-30,1495
Bulgaria,BGR,2021-07-01,1481
Bulgaria,BGR,2021-07-02,1434
Bulgaria,BGR,2021-07-03,1313
Bulgaria,BGR,2021-07-04,1315
Bulgaria,BGR,2021-07-05,1245
Bulgaria,BGR,2021-07-06,1134
Bulgaria,BGR,2021-07-07,961
Bulgaria,BGR,2021-07-08,959
Bulgaria,BGR,2021-07-09,895
Bulgaria,BGR,2021-07-10,824
Bulgaria,BGR,2021-07-11,822
Bulgaria,BGR,2021-07-12,826
Bulgaria,BGR,2021-07-13,746
Bulgaria,BGR,2021-07-14,738
Bulgaria,BGR,2021-07-15,727
Bulgaria,BGR,2021-07-16,741
Bulgaria,BGR,2021-07-17,736
Bulgaria,BGR,2021-07-18,741
Bulgaria,BGR,2021-07-19,744
Bulgaria,BGR,2021-07-20,739
Bulgaria,BGR,2021-07-21,722
Bulgaria,BGR,2021-07-22,726
Bulgaria,BGR,2021-07-23,742
Bulgaria,BGR,2021-07-24,706
Bulgaria,BGR,2021-07-25,711
Bulgaria,BGR,2021-07-26,716
Bulgaria,BGR,2021-07-27,729
Bulgaria,BGR,2021-07-28,755
Bulgaria,BGR,2021-07-29,754
Bulgaria,BGR,2021-07-30,764
Bulgaria,BGR,2021-07-31,797
Bulgaria,BGR,2021-08-01,805
Bulgaria,BGR,2021-08-02,810
Bulgaria,BGR,2021-08-03,851
Bulgaria,BGR,2021-08-04,914
Bulgaria,BGR,2021-08-05,955
Bulgaria,BGR,2021-08-06,935
Bulgaria,BGR,2021-08-07,987
Bulgaria,BGR,2021-08-08,1013
Bulgaria,BGR,2021-08-09,1059
Bulgaria,BGR,2021-08-10,1140
Bulgaria,BGR,2021-08-11,1207
Bulgaria,BGR,2021-08-12,1222
Bulgaria,BGR,2021-08-13,1264
Bulgaria,BGR,2021-08-14,1404
Bulgaria,BGR,2021-08-15,1490
Bulgaria,BGR,2021-08-16,1548
Bulgaria,BGR,2021-08-17,1658
Bulgaria,BGR,2021-08-18,1832
Bulgaria,BGR,2021-08-19,2001
Bulgaria,BGR,2021-08-20,2161
Bulgaria,BGR,2021-08-21,2313
Bulgaria,BGR,2021-08-22,2410
Bulgaria,BGR,2021-08-23,2452
Bulgaria,BGR,2021-08-24,2702
Bulgaria,BGR,2021-08-25,2873
Bulgaria,BGR,2021-08-26,2985
Bulgaria,BGR,2021-08-27,3163
Bulgaria,BGR,2021-08-28,3255
Bulgaria,BGR,2021-08-29,3369
Bulgaria,BGR,2021-08-30,3451
Bulgaria,BGR,2021-08-31,3594
Bulgaria,BGR,2021-09-01,3738
Bulgaria,BGR,2021-09-02,3872
Bulgaria,BGR,2021-09-03,3985
Bulgaria,BGR,2021-09-04,4070
Bulgaria,BGR,2021-09-05,4114
Bulgaria,BGR,2021-09-06,4161
Bulgaria,BGR,2021-09-07,4284
Bulgaria,BGR,2021-09-08,4307
Bulgaria,BGR,2021-09-09,4419
Bulgaria,BGR,2021-09-10,4500
Bulgaria,BGR,2021-09-11,4448
Bulgaria,BGR,2021-09-12,4572
Bulgaria,BGR,2021-09-13,4609
Bulgaria,BGR,2021-09-14,4587
Bulgaria,BGR,2021-09-15,4584
Bulgaria,BGR,2021-09-16,4582
Bulgaria,BGR,2021-09-17,4627
Bulgaria,BGR,2021-09-18,4649
Bulgaria,BGR,2021-09-19,4703
Bulgaria,BGR,2021-09-20,4750
Bulgaria,BGR,2021-09-21,4879
Bulgaria,BGR,2021-09-22,4935
Bulgaria,BGR,2021-09-23,4959
Bulgaria,BGR,2021-09-24,4949
Bulgaria,BGR,2021-09-25,4969
Bulgaria,BGR,2021-09-26,5040
Bulgaria,BGR,2021-09-27,5078
Bulgaria,BGR,2021-09-28,5048
Bulgaria,BGR,2021-09-29,5152
Bulgaria,BGR,2021-09-30,5172
Bulgaria,BGR,2021-10-01,5201
Bulgaria,BGR,2021-10-02,5182
Bulgaria,BGR,2021-10-03,5217
Bulgaria,BGR,2021-10-04,5248
Bulgaria,BGR,2021-10-05,5204
Bulgaria,BGR,2021-10-06,5223
Bulgaria,BGR,2021-10-07,5312
Bulgaria,BGR,2021-10-08,5374
Bulgaria,BGR,2021-10-09,5453
Bulgaria,BGR,2021-10-10,5489
Bulgaria,BGR,2021-10-11,5503
Bulgaria,BGR,2021-10-12,5505
Bulgaria,BGR,2021-10-13,5646
Bulgaria,BGR,2021-10-14,5707
Bulgaria,BGR,2021-10-15,5867
Bulgaria,BGR,2021-10-16,5936
Bulgaria,BGR,2021-10-17,6035
Bulgaria,BGR,2021-10-18,6074
Bulgaria,BGR,2021-10-19,6258
Bulgaria,BGR,2021-10-20,6377
Bulgaria,BGR,2021-10-21,6494
Bulgaria,BGR,2021-10-22,6608
Bulgaria,BGR,2021-10-23,6685
Bulgaria,BGR,2021-10-24,6792
Bulgaria,BGR,2021-10-25,6912
Bulgaria,BGR,2021-10-26,7128
Bulgaria,BGR,2021-10-27,7325
Bulgaria,BGR,2021-10-28,7373
Bulgaria,BGR,2021-10-29,7553
Bulgaria,BGR,2021-10-30,7680
Bulgaria,BGR,2021-10-31,7880
Bulgaria,BGR,2021-11-01,7973
Bulgaria,BGR,2021-11-02,8030
Bulgaria,BGR,2021-11-03,8149
Bulgaria,BGR,2021-11-04,8191
Bulgaria,BGR,2021-11-05,8372
Bulgaria,BGR,2021-11-06,8262
Bulgaria,BGR,2021-11-07,8370
Bulgaria,BGR,2021-11-08,8491
Bulgaria,BGR,2021-11-09,8516
Bulgaria,BGR,2021-11-10,8526
Bulgaria,BGR,2021-11-11,8398
Bulgaria,BGR,2021-11-12,8329
Bulgaria,BGR,2021-11-13,8156
Bulgaria,BGR,2021-11-14,8178
Bulgaria,BGR,2021-11-15,8228
Bulgaria,BGR,2021-11-16,7924
Bulgaria,BGR,2021-11-17,7737
Bulgaria,BGR,2021-11-18,7544
Bulgaria,BGR,2021-11-19,7414
Bulgaria,BGR,2021-11-20,7276
Bulgaria,BGR,2021-11-21,7332
Bulgaria,BGR,2021-11-22,7357
Bulgaria,BGR,2021-11-23,7168
Bulgaria,BGR,2021-11-24,7001
Bulgaria,BGR,2021-11-25,6846
Bulgaria,BGR,2021-11-26,6758
Bulgaria,BGR,2021-11-27,6606
Bulgaria,BGR,2021-11-28,6674
Bulgaria,BGR,2021-11-29,6707
Bulgaria,BGR,2021-11-30,6526
Bulgaria,BGR,2021-12-01,6470
Bulgaria,BGR,2021-12-02,6302
Bulgaria,BGR,2021-12-03,6225
Bulgaria,BGR,2021-12-04,6035
Bulgaria,BGR,2021-12-05,6082
Bulgaria,BGR,2021-12-06,6130
Bulgaria,BGR,2021-12-07,5780
Bulgaria,BGR,2021-12-08,5702
Bulgaria,BGR,2021-12-09,5551
Bulgaria,BGR,2021-12-10,5411
Bulgaria,BGR,2021-12-11,5242
Bulgaria,BGR,2021-12-12,5284
Bulgaria,BGR,2021-12-13,5316
Bulgaria,BGR,2021-12-14,5114
Bulgaria,BGR,2021-12-15,4961
Bulgaria,BGR,2021-12-16,4869
Bulgaria,BGR,2021-12-17,4791
Bulgaria,BGR,2021-12-18,4511
Bulgaria,BGR,2021-12-19,4575
Bulgaria,BGR,2021-12-20,4613
Bulgaria,BGR,2021-12-21,4452
Bulgaria,BGR,2021-12-22,4300
Bulgaria,BGR,2021-12-23,4241
Bulgaria,BGR,2021-12-24,4104
Bulgaria,BGR,2021-12-25,4047
Bulgaria,BGR,2021-12-26,4023
Bulgaria,BGR,2021-12-27,4073
Bulgaria,BGR,2021-12-28,4090
Bulgaria,BGR,2021-12-29,4142
Bulgaria,BGR,2021-12-30,4071
Bulgaria,BGR,2021-12-31,4100
Bulgaria,BGR,2022-01-01,4022
Bulgaria,BGR,2022-01-02,4059
Bulgaria,BGR,2022-01-03,4168
Bulgaria,BGR,2022-01-04,4306
Bulgaria,BGR,2022-01-05,4477
Bulgaria,BGR,2022-01-06,4608
Bulgaria,BGR,2022-01-07,4790
Bulgaria,BGR,2022-01-08,4926
Bulgaria,BGR,2022-01-09,5009
Canada,CAN,2020-03-09,4
Canada,CAN,2020-03-10,5
Canada,CAN,2020-03-11,5
Canada,CAN,2020-03-12,5
Canada,CAN,2020-03-13,7
Canada,CAN,2020-03-14,9
Canada,CAN,2020-03-15,9
Canada,CAN,2020-03-16,17
Canada,CAN,2020-03-17,22
Canada,CAN,2020-03-18,31
Canada,CAN,2020-03-19,42
Canada,CAN,2020-03-20,52
Canada,CAN,2020-03-21,68
Canada,CAN,2020-03-22,76
Canada,CAN,2020-03-23,103
Canada,CAN,2020-03-24,153
Canada,CAN,2020-03-25,176
Canada,CAN,2020-03-26,216
Canada,CAN,2020-03-27,260
Canada,CAN,2020-03-28,294
Canada,CAN,2020-03-29,329
Canada,CAN,2020-03-30,406
Canada,CAN,2020-03-31,482
Canada,CAN,2020-04-01,526
Canada,CAN,2020-04-02,993
Canada,CAN,2020-04-03,1129
Canada,CAN,2020-04-04,1216
Canada,CAN,2020-04-05,1272
Canada,CAN,2020-04-06,1351
Canada,CAN,2020-04-07,1430
Canada,CAN,2020-04-08,1467
Canada,CAN,2020-04-09,1538
Canada,CAN,2020-04-10,1629
Canada,CAN,2020-04-11,1696
Canada,CAN,2020-04-12,1792
Canada,CAN,2020-04-13,1872
Canada,CAN,2020-04-14,1936
Canada,CAN,2020-04-15,2006
Canada,CAN,2020-04-16,2048
Canada,CAN,2020-04-17,2131
Canada,CAN,2020-04-18,2182
Canada,CAN,2020-04-19,2132
Canada,CAN,2020-04-20,2188
Canada,CAN,2020-04-21,2305
Canada,CAN,2020-04-22,2369
Canada,CAN,2020-04-23,2517
Canada,CAN,2020-04-24,2582
Canada,CAN,2020-04-25,2649
Canada,CAN,2020-04-26,2676
Canada,CAN,2020-04-27,2713
Canada,CAN,2020-04-28,2807
Canada,CAN,2020-04-29,2847
Canada,CAN,2020-04-30,2903
Canada,CAN,2020-05-01,2953
Canada,CAN,2020-05-02,2926
Canada,CAN,2020-05-03,2974
Canada,CAN,2020-05-04,2969
Canada,CAN,2020-05-05,3078
Canada,CAN,2020-05-06,3083
Canada,CAN,2020-05-07,3078
Canada,CAN,2020-05-08,3070
Canada,CAN,2020-05-09,3054
Canada,CAN,2020-05-10,2987
Canada,CAN,2020-05-11,3057
Canada,CAN,2020-05-12,3056
Canada,CAN,2020-05-13,3079
Canada,CAN,2020-05-14,3041
Canada,CAN,2020-05-15,2975
Canada,CAN,2020-05-16,2899
Canada,CAN,2020-05-17,2856
Canada,CAN,2020-05-18,2896
Canada,CAN,2020-05-19,2678
Canada,CAN,2020-05-20,2654
Canada,CAN,2020-05-21,2637
Canada,CAN,2020-05-22,2585
Canada,CAN,2020-05-23,2504
Canada,CAN,2020-05-24,2448
Canada,CAN,2020-05-25,2415
Canada,CAN,2020-05-26,2381
Canada,CAN,2020-05-27,2354
Canada,CAN,2020-05-28,2292
Canada,CAN,2020-05-29,2223
Canada,CAN,2020-05-30,2137
Canada,CAN,2020-05-31,2116
Canada,CAN,2020-06-01,2099
Canada,CAN,2020-06-02,2107
Canada,CAN,2020-06-03,2063
Canada,CAN,2020-06-04,1972
Canada,CAN,2020-06-05,1891
Canada,CAN,2020-06-06,1763
Canada,CAN,2020-06-07,1716
Canada,CAN,2020-06-08,1689
Canada,CAN,2020-06-09,1668
Canada,CAN,2020-06-10,1596
Canada,CAN,2020-06-11,1515
Canada,CAN,2020-06-12,1479
Canada,CAN,2020-06-13,1395
Canada,CAN,2020-06-14,1317
Canada,CAN,2020-06-15,1304
Canada,CAN,2020-06-16,1246
Canada,CAN,2020-06-17,1186
Canada,CAN,2020-06-18,1097
Canada,CAN,2020-06-19,1019
Canada,CAN,2020-06-20,972
Canada,CAN,2020-06-21,912
Canada,CAN,2020-06-22,891
Canada,CAN,2020-06-23,912
Canada,CAN,2020-06-24,886
Canada,CAN,2020-06-25,869
Canada,CAN,2020-06-26,846
Canada,CAN,2020-06-27,818
Canada,CAN,2020-06-28,774
Canada,CAN,2020-06-29,792
Canada,CAN,2020-06-30,756
Canada,CAN,2020-07-01,740
Canada,CAN,2020-07-02,635
Canada,CAN,2020-07-03,649
Canada,CAN,2020-07-04,632
Canada,CAN,2020-07-05,615
Canada,CAN,2020-07-06,597
Canada,CAN,2020-07-07,582
Canada,CAN,2020-07-08,556
Canada,CAN,2020-07-09,526
Canada,CAN,2020-07-10,527
Canada,CAN,2020-07-11,529
Canada,CAN,2020-07-12,514
Canada,CAN,2020-07-13,499
Canada,CAN,2020-07-14,530
Canada,CAN,2020-07-15,503
Canada,CAN,2020-07-16,491
Canada,CAN,2020-07-17,483
Canada,CAN,2020-07-18,470
Canada,CAN,2020-07-19,477
Canada,CAN,2020-07-20,488
Canada,CAN,2020-07-21,496
Canada,CAN,2020-07-22,496
Canada,CAN,2020-07-23,511
Canada,CAN,2020-07-24,484
Canada,CAN,2020-07-25,425
Canada,CAN,2020-07-26,398
Canada,CAN,2020-07-27,401
Canada,CAN,2020-07-28,412
Canada,CAN,2020-07-29,403
Canada,CAN,2020-07-30,411
Canada,CAN,2020-07-31,379
Canada,CAN,2020-08-01,366
Canada,CAN,2020-08-02,358
Canada,CAN,2020-08-03,359
Canada,CAN,2020-08-04,363
Canada,CAN,2020-08-05,341
Canada,CAN,2020-08-06,346
Canada,CAN,2020-08-07,328
Canada,CAN,2020-08-08,314
Canada,CAN,2020-08-09,311
Canada,CAN,2020-08-10,302
Canada,CAN,2020-08-11,286
Canada,CAN,2020-08-12,273
Canada,CAN,2020-08-13,268
Canada,CAN,2020-08-14,271
Canada,CAN,2020-08-15,265
Canada,CAN,2020-08-16,263
Canada,CAN,2020-08-17,245
Canada,CAN,2020-08-18,256
Canada,CAN,2020-08-19,259
Canada,CAN,2020-08-20,247
Canada,CAN,2020-08-21,238
Canada,CAN,2020-08-22,232
Canada,CAN,2020-08-23,226
Canada,CAN,2020-08-24,229
Canada,CAN,2020-08-25,236
Canada,CAN,2020-08-26,233
Canada,CAN,2020-08-27,243
Canada,CAN,2020-08-28,253
Canada,CAN,2020-08-29,243
Canada,CAN,2020-08-30,242
Canada,CAN,2020-08-31,247
Canada,CAN,2020-09-01,273
Canada,CAN,2020-09-02,268
Canada,CAN,2020-09-03,254
Canada,CAN,2020-09-04,260
Canada,CAN,2020-09-05,245
Canada,CAN,2020-09-06,246
Canada,CAN,2020-09-07,252
Canada,CAN,2020-09-08,250
Canada,CAN,2020-09-09,263
Canada,CAN,2020-09-10,270
Canada,CAN,2020-09-11,276
Canada,CAN,2020-09-12,273
Canada,CAN,2020-09-13,270
Canada,CAN,2020-09-14,281
Canada,CAN,2020-09-15,298
Canada,CAN,2020-09-16,285
Canada,CAN,2020-09-17,302
Canada,CAN,2020-09-18,313
Canada,CAN,2020-09-19,318
Canada,CAN,2020-09-20,325
Canada,CAN,2020-09-21,342
Canada,CAN,2020-09-22,380
Canada,CAN,2020-09-23,408
Canada,CAN,2020-09-24,411
Canada,CAN,2020-09-25,426
Canada,CAN,2020-09-26,456
Canada,CAN,2020-09-27,467
Canada,CAN,2020-09-28,494
Canada,CAN,2020-09-29,539
Canada,CAN,2020-09-30,571
Canada,CAN,2020-10-01,593
Canada,CAN,2020-10-02,621
Canada,CAN,2020-10-03,628
Canada,CAN,2020-10-04,652
Canada,CAN,2020-10-05,690
Canada,CAN,2020-10-06,752
Canada,CAN,2020-10-07,774
Canada,CAN,2020-10-08,820
Canada,CAN,2020-10-09,849
Canada,CAN,2020-10-10,845
Canada,CAN,2020-10-11,844
Canada,CAN,2020-10-12,853
Canada,CAN,2020-10-13,915
Canada,CAN,2020-10-14,943
Canada,CAN,2020-10-15,960
Canada,CAN,2020-10-16,995
Canada,CAN,2020-10-17,1026
Canada,CAN,2020-10-18,1009
Canada,CAN,2020-10-19,1018
Canada,CAN,2020-10-20,1077
Canada,CAN,2020-10-21,1062
Canada,CAN,2020-10-22,1074
Canada,CAN,2020-10-23,1079
Canada,CAN,2020-10-24,1122
Canada,CAN,2020-10-25,1122
Canada,CAN,2020-10-26,1140
Canada,CAN,2020-10-27,1157
Canada,CAN,2020-10-28,1163
Canada,CAN,2020-10-29,1168
Canada,CAN,2020-10-30,1177
Canada,CAN,2020-10-31,1182
Canada,CAN,2020-11-01,1222
Canada,CAN,2020-11-02,1220
Canada,CAN,2020-11-03,1305
Canada,CAN,2020-11-04,1333
Canada,CAN,2020-11-05,1370
Canada,CAN,2020-11-06,1391
Canada,CAN,2020-11-07,1377
Canada,CAN,2020-11-08,1383
Canada,CAN,2020-11-09,1463
Canada,CAN,2020-11-10,1556
Canada,CAN,2020-11-11,1623
Canada,CAN,2020-11-12,1671
Canada,CAN,2020-11-13,1727
Canada,CAN,2020-11-14,1795
Canada,CAN,2020-11-15,1780
Canada,CAN,2020-11-16,1840
Canada,CAN,2020-11-17,1945
Canada,CAN,2020-11-18,2009
Canada,CAN,2020-11-19,2027
Canada,CAN,2020-11-20,2048
Canada,CAN,2020-11-21,2077
Canada,CAN,2020-11-22,2059
Canada,CAN,2020-11-23,2148
Canada,CAN,2020-11-24,2218
Canada,CAN,2020-11-25,2243
Canada,CAN,2020-11-26,2324
Canada,CAN,2020-11-27,2350
Canada,CAN,2020-11-28,2422
Canada,CAN,2020-11-29,2438
Canada,CAN,2020-11-30,2545
Canada,CAN,2020-12-01,2638
Canada,CAN,2020-12-02,2720
Canada,CAN,2020-12-03,2724
Canada,CAN,2020-12-04,2793
Canada,CAN,2020-12-05,2830
Canada,CAN,2020-12-06,2903
Canada,CAN,2020-12-07,2957
Canada,CAN,2020-12-08,3093
Canada,CAN,2020-12-09,3121
Canada,CAN,2020-12-10,3145
Canada,CAN,2020-12-11,3139
Canada,CAN,2020-12-12,3149
Canada,CAN,2020-12-13,3140
Canada,CAN,2020-12-14,3335
Canada,CAN,2020-12-15,3499
Canada,CAN,2020-12-16,3549
Canada,CAN,2020-12-17,3556
Canada,CAN,2020-12-18,3506
Canada,CAN,2020-12-19,3542
Canada,CAN,2020-12-20,3506
Canada,CAN,2020-12-21,3616
Canada,CAN,2020-12-22,3726
Canada,CAN,2020-12-23,3725
Canada,CAN,2020-12-24,3694
Canada,CAN,2020-12-25,3714
Canada,CAN,2020-12-26,3491
Canada,CAN,2020-12-27,3596
Canada,CAN,2020-12-28,3747
Canada,CAN,2020-12-29,3776
Canada,CAN,2020-12-30,4180
Canada,CAN,2020-12-31,4187
Canada,CAN,2021-01-01,4212
Canada,CAN,2021-01-02,3970
Canada,CAN,2021-01-03,4012
Canada,CAN,2021-01-04,4263
Canada,CAN,2021-01-05,4457
Canada,CAN,2021-01-06,4651
Canada,CAN,2021-01-07,4592
Canada,CAN,2021-01-08,4554
Canada,CAN,2021-01-09,4527
Canada,CAN,2021-01-10,4525
Canada,CAN,2021-01-11,4683
Canada,CAN,2021-01-12,4879
Canada,CAN,2021-01-13,4868
Canada,CAN,2021-01-14,4848
Canada,CAN,2021-01-15,4787
Canada,CAN,2021-01-16,4706
Canada,CAN,2021-01-17,4614
Canada,CAN,2021-01-18,4645
Canada,CAN,2021-01-19,4683
Canada,CAN,2021-01-20,4612
Canada,CAN,2021-01-21,4490
Canada,CAN,2021-01-22,4395
Canada,CAN,2021-01-23,4344
Canada,CAN,2021-01-24,4204
Canada,CAN,2021-01-25,4165
Canada,CAN,2021-01-26,4215
Canada,CAN,2021-01-27,4087
Canada,CAN,2021-01-28,3975
Canada,CAN,2021-01-29,3890
Canada,CAN,2021-01-30,3797
Canada,CAN,2021-01-31,3617
Canada,CAN,2021-02-01,3610
Canada,CAN,2021-02-02,3649
Canada,CAN,2021-02-03,3486
Canada,CAN,2021-02-04,3432
Canada,CAN,2021-02-05,3312
Canada,CAN,2021-02-06,3188
Canada,CAN,2021-02-07,3058
Canada,CAN,2021-02-08,3029
Canada,CAN,2021-02-09,2997
Canada,CAN,2021-02-10,2975
Canada,CAN,2021-02-11,2816
Canada,CAN,2021-02-12,2638
Canada,CAN,2021-02-13,2608
Canada,CAN,2021-02-14,2503
Canada,CAN,2021-02-15,2542
Canada,CAN,2021-02-16,2531
Canada,CAN,2021-02-17,2504
Canada,CAN,2021-02-18,2497
Canada,CAN,2021-02-19,2375
Canada,CAN,2021-02-20,2335
Canada,CAN,2021-02-21,2274
Canada,CAN,2021-02-22,2273
Canada,CAN,2021-02-23,2360
Canada,CAN,2021-02-24,2255
Canada,CAN,2021-02-25,2193
Canada,CAN,2021-02-26,2163
Canada,CAN,2021-02-27,2126
Canada,CAN,2021-02-28,2069
Canada,CAN,2021-03-01,2114
Canada,CAN,2021-03-02,2166
Canada,CAN,2021-03-03,2138
Canada,CAN,2021-03-04,2111
Canada,CAN,2021-03-05,2080
Canada,CAN,2021-03-06,2031
Canada,CAN,2021-03-07,2003
Canada,CAN,2021-03-08,2022
Canada,CAN,2021-03-09,2086
Canada,CAN,2021-03-10,2066
Canada,CAN,2021-03-11,2046
Canada,CAN,2021-03-12,2026
Canada,CAN,2021-03-13,2039
Canada,CAN,2021-03-14,1935
Canada,CAN,2021-03-15,2069
Canada,CAN,2021-03-16,2128
Canada,CAN,2021-03-17,2108
Canada,CAN,2021-03-18,2085
Canada,CAN,2021-03-19,2102
Canada,CAN,2021-03-20,2112
Canada,CAN,2021-03-21,2112
Canada,CAN,2021-03-22,2193
Canada,CAN,2021-03-23,2287
Canada,CAN,2021-03-24,2278
Canada,CAN,2021-03-25,2293
Canada,CAN,2021-03-26,2273
Canada,CAN,2021-03-27,2343
Canada,CAN,2021-03-28,2269
Canada,CAN,2021-03-29,2221
Canada,CAN,2021-03-30,2506
Canada,CAN,2021-03-31,2516
Canada,CAN,2021-04-01,2537
Canada,CAN,2021-04-02,2605
Canada,CAN,2021-04-03,2231
Canada,CAN,2021-04-04,2253
Canada,CAN,2021-04-05,2426
Canada,CAN,2021-04-06,2692
Canada,CAN,2021-04-07,2963
Canada,CAN,2021-04-08,3024
Canada,CAN,2021-04-09,3088
Canada,CAN,2021-04-10,3141
Canada,CAN,2021-04-11,3187
Canada,CAN,2021-04-12,3388
Canada,CAN,2021-04-13,3605
Canada,CAN,2021-04-14,3721
Canada,CAN,2021-04-15,3766
Canada,CAN,2021-04-16,3811
Canada,CAN,2021-04-17,3970
Canada,CAN,2021-04-18,4010
Canada,CAN,2021-04-19,4145
Canada,CAN,2021-04-20,4337
Canada,CAN,2021-04-21,4351
Canada,CAN,2021-04-22,4422
Canada,CAN,2021-04-23,4354
Canada,CAN,2021-04-24,4350
Canada,CAN,2021-04-25,4200
Canada,CAN,2021-04-26,4384
Canada,CAN,2021-04-27,4491
Canada,CAN,2021-04-28,4416
Canada,CAN,2021-04-29,4354
Canada,CAN,2021-04-30,4303
Canada,CAN,2021-05-01,4236
Canada,CAN,2021-05-02,4068
Canada,CAN,2021-05-03,4045
Canada,CAN,2021-05-04,4311
Canada,CAN,2021-05-05,4213
Canada,CAN,2021-05-06,4066
Canada,CAN,2021-05-07,4035
Canada,CAN,2021-05-08,3913
Canada,CAN,2021-05-09,3720
Canada,CAN,2021-05-10,3721
Canada,CAN,2021-05-11,3905
Canada,CAN,2021-05-12,3832
Canada,CAN,2021-05-13,3783
Canada,CAN,2021-05-14,3700
Canada,CAN,2021-05-15,3621
Canada,CAN,2021-05-16,3333
Canada,CAN,2021-05-17,3362
Canada,CAN,2021-05-18,3552
Canada,CAN,2021-05-19,3432
Canada,CAN,2021-05-20,3301
Canada,CAN,2021-05-21,3182
Canada,CAN,2021-05-22,3070
Canada,CAN,2021-05-23,2888
Canada,CAN,2021-05-24,2802
