Entity,Code,Day,Daily ICU occupancy,145332-annotations
Argentina,ARG,2021-02-28,3505,
Argentina,ARG,2021-03-01,3505,
Argentina,ARG,2021-03-03,3521,
Argentina,ARG,2021-03-04,3489,
Argentina,ARG,2021-03-05,3485,
Argentina,ARG,2021-03-06,3475,
Argentina,ARG,2021-03-07,3467,
Argentina,ARG,2021-03-08,3484,
Argentina,ARG,2021-03-09,3525,
Argentina,ARG,2021-03-10,3491,
Argentina,ARG,2021-03-11,3438,
Argentina,ARG,2021-03-12,3417,
Argentina,ARG,2021-03-13,3454,
Argentina,ARG,2021-03-14,3479,
Argentina,ARG,2021-03-15,3469,
Argentina,ARG,2021-03-16,3469,
Argentina,ARG,2021-03-17,3485,
Argentina,ARG,2021-03-18,3522,
Argentina,ARG,2021-03-19,3534,
Argentina,ARG,2021-03-20,3534,
Argentina,ARG,2021-03-21,3534,
Argentina,ARG,2021-03-22,3530,
Argentina,ARG,2021-03-23,3591,
Argentina,ARG,2021-03-24,3574,
Argentina,ARG,2021-03-25,3585,
Argentina,ARG,2021-03-26,3508,
Argentina,ARG,2021-03-27,3506,
Argentina,ARG,2021-03-29,3639,
Argentina,ARG,2021-03-30,3702,
Argentina,ARG,2021-03-31,3638,
Argentina,ARG,2021-04-01,3639,
Argentina,ARG,2021-04-02,3619,
Argentina,ARG,2021-04-03,3618,
Argentina,ARG,2021-04-04,3626,
Argentina,ARG,2021-04-05,3652,
Argentina,ARG,2021-04-06,3642,
Argentina,ARG,2021-04-07,3706,
Argentina,ARG,2021-04-08,3742,
Argentina,ARG,2021-04-09,3718,
Argentina,ARG,2021-04-10,3761,
Argentina,ARG,2021-04-11,3789,
Argentina,ARG,2021-04-12,3819,
Argentina,ARG,2021-04-13,3836,
Argentina,ARG,2021-04-14,3879,
Argentina,ARG,2021-04-15,3900,
Argentina,ARG,2021-04-16,3971,
Argentina,ARG,2021-04-17,3977,
Argentina,ARG,2021-04-18,4105,
Argentina,ARG,2021-04-19,4304,
Argentina,ARG,2021-04-20,4366,
Argentina,ARG,2021-04-21,4492,
Argentina,ARG,2021-04-22,4791,
Argentina,ARG,2021-04-23,4805,
Argentina,ARG,2021-04-24,4858,
Argentina,ARG,2021-04-25,4942,
Argentina,ARG,2021-04-26,5036,
Argentina,ARG,2021-04-27,5134,
Argentina,ARG,2021-04-28,5178,
Argentina,ARG,2021-04-29,5317,
Argentina,ARG,2021-04-30,5369,
Argentina,ARG,2021-05-01,5370,
Argentina,ARG,2021-05-02,5371,
Argentina,ARG,2021-05-03,5426,
Argentina,ARG,2021-05-04,5389,
Argentina,ARG,2021-05-05,5342,
Argentina,ARG,2021-05-06,5299,
Argentina,ARG,2021-05-07,5268,
Argentina,ARG,2021-05-08,5285,
Argentina,ARG,2021-05-09,5294,
Argentina,ARG,2021-05-10,5357,
Argentina,ARG,2021-05-11,5375,
Argentina,ARG,2021-05-12,5394,
Argentina,ARG,2021-05-13,5420,
Argentina,ARG,2021-05-14,5457,
Argentina,ARG,2021-05-15,5517,
Argentina,ARG,2021-05-16,5538,
Argentina,ARG,2021-05-17,5690,
Argentina,ARG,2021-05-18,5813,
Argentina,ARG,2021-05-19,5877,
Argentina,ARG,2021-05-20,5951,
Argentina,ARG,2021-05-21,6027,
Argentina,ARG,2021-05-22,6138,
Argentina,ARG,2021-05-23,6214,
Argentina,ARG,2021-05-24,6373,
Argentina,ARG,2021-05-25,6552,
Argentina,ARG,2021-05-26,6644,
Argentina,ARG,2021-05-27,6802,
Argentina,ARG,2021-05-28,6872,
Argentina,ARG,2021-05-29,6909,
Argentina,ARG,2021-05-30,7206,
Argentina,ARG,2021-05-31,7325,
Argentina,ARG,2021-06-01,7417,
Argentina,ARG,2021-06-02,7614,
Argentina,ARG,2021-06-03,7698,
Argentina,ARG,2021-06-04,7668,
Argentina,ARG,2021-06-05,7731,
Argentina,ARG,2021-06-06,7776,
Argentina,ARG,2021-06-07,7827,
Argentina,ARG,2021-06-08,7794,
Argentina,ARG,2021-06-09,7769,
Argentina,ARG,2021-06-10,7817,
Argentina,ARG,2021-06-11,7839,
Argentina,ARG,2021-06-12,7895,
Argentina,ARG,2021-06-13,7910,
Argentina,ARG,2021-06-14,7969,
Argentina,ARG,2021-06-15,7890,
Argentina,ARG,2021-06-16,7664,
Argentina,ARG,2021-06-17,7520,
Argentina,ARG,2021-06-18,7467,
Argentina,ARG,2021-06-19,7386,
Argentina,ARG,2021-06-20,7366,
Argentina,ARG,2021-06-21,7345,
Argentina,ARG,2021-06-22,7326,
Argentina,ARG,2021-06-23,7241,
Argentina,ARG,2021-06-24,7199,
Argentina,ARG,2021-06-25,7057,
Argentina,ARG,2021-06-26,6998,
Argentina,ARG,2021-06-27,6953,
Argentina,ARG,2021-06-28,6869,
Argentina,ARG,2021-06-29,6636,
Argentina,ARG,2021-06-30,6308,
Argentina,ARG,2021-07-01,6046,
Argentina,ARG,2021-07-02,5784,
Argentina,ARG,2021-07-03,5667,
Argentina,ARG,2021-07-04,5671,
Argentina,ARG,2021-07-05,5607,
Argentina,ARG,2021-07-06,5642,
Argentina,ARG,2021-07-07,5546,
Argentina,ARG,2021-07-08,5443,
Argentina,ARG,2021-07-09,5405,
Argentina,ARG,2021-07-10,5427,
Argentina,ARG,2021-07-11,5349,
Argentina,ARG,2021-07-12,5222,
Argentina,ARG,2021-07-13,5199,
Argentina,ARG,2021-07-14,5092,
Argentina,ARG,2021-07-15,5013,
Argentina,ARG,2021-07-16,4868,
Argentina,ARG,2021-07-17,4873,
Argentina,ARG,2021-07-18,4783,
Argentina,ARG,2021-07-19,4681,
Argentina,ARG,2021-07-20,4643,
Argentina,ARG,2021-07-21,4583,
Argentina,ARG,2021-07-22,4532,
Argentina,ARG,2021-07-23,4358,
Argentina,ARG,2021-07-24,4318,
Argentina,ARG,2021-07-25,4219,
Argentina,ARG,2021-07-26,4155,
Argentina,ARG,2021-07-27,4160,
Argentina,ARG,2021-07-29,4090,
Argentina,ARG,2021-07-30,3976,
Argentina,ARG,2021-08-01,3913,
Argentina,ARG,2021-08-02,3819,
Argentina,ARG,2021-08-03,3767,
Argentina,ARG,2021-08-04,3748,
Argentina,ARG,2021-08-05,3714,
Argentina,ARG,2021-08-06,3657,
Argentina,ARG,2021-08-07,3646,
Argentina,ARG,2021-08-08,3675,
Argentina,ARG,2021-08-09,3613,
Argentina,ARG,2021-08-10,3652,
Argentina,ARG,2021-08-11,3635,
Argentina,ARG,2021-08-12,3623,
Argentina,ARG,2021-08-13,3598,
Argentina,ARG,2021-08-14,3571,
Argentina,ARG,2021-08-15,3574,
Argentina,ARG,2021-08-16,3528,
Argentina,ARG,2021-08-17,3502,
Argentina,ARG,2021-08-18,3489,
Argentina,ARG,2021-08-19,3476,
Argentina,ARG,2021-08-20,3377,
Argentina,ARG,2021-08-21,3328,
Argentina,ARG,2021-08-22,3298,
Argentina,ARG,2021-08-23,3226,
Argentina,ARG,2021-08-24,3173,
Argentina,ARG,2021-08-25,3087,
Argentina,ARG,2021-08-26,2952,
Argentina,ARG,2021-08-27,2872,
Argentina,ARG,2021-08-28,2808,
Argentina,ARG,2021-08-29,2747,
Argentina,ARG,2021-08-30,2713,
Argentina,ARG,2021-08-31,2672,
Argentina,ARG,2021-09-01,2602,
Argentina,ARG,2021-09-02,2497,
Argentina,ARG,2021-09-03,2452,
Argentina,ARG,2021-09-04,2391,
Argentina,ARG,2021-09-05,2396,
Argentina,ARG,2021-09-06,2293,
Argentina,ARG,2021-09-07,2283,
Argentina,ARG,2021-09-08,2247,
Argentina,ARG,2021-09-09,2297,
Argentina,ARG,2021-09-10,2172,
Argentina,ARG,2021-09-11,2142,
Argentina,ARG,2021-09-12,2103,
Argentina,ARG,2021-09-13,1829,
Argentina,ARG,2021-09-14,1851,
Argentina,ARG,2021-09-15,1785,
Argentina,ARG,2021-09-16,1614,
Argentina,ARG,2021-09-17,1593,
Argentina,ARG,2021-09-18,1516,
Argentina,ARG,2021-09-19,1496,
Argentina,ARG,2021-09-20,1440,
Argentina,ARG,2021-09-21,1489,
Argentina,ARG,2021-09-22,1366,
Argentina,ARG,2021-09-23,1322,
Argentina,ARG,2021-09-24,1271,
Argentina,ARG,2021-09-25,1248,
Argentina,ARG,2021-09-26,1237,
Argentina,ARG,2021-09-27,1200,
Argentina,ARG,2021-09-28,1184,
Argentina,ARG,2021-09-29,1160,
Argentina,ARG,2021-09-30,1140,
Argentina,ARG,2021-10-01,1085,
Argentina,ARG,2021-10-02,1070,
Argentina,ARG,2021-10-03,1052,
Argentina,ARG,2021-10-04,1032,
Argentina,ARG,2021-10-05,1021,
Argentina,ARG,2021-10-06,1007,
Argentina,ARG,2021-10-07,977,
Argentina,ARG,2021-10-08,981,
Argentina,ARG,2021-10-09,971,
Argentina,ARG,2021-10-10,971,
Argentina,ARG,2021-10-11,967,
Argentina,ARG,2021-10-12,920,
Argentina,ARG,2021-10-13,921,
Argentina,ARG,2021-10-14,907,
Argentina,ARG,2021-10-15,808,
Argentina,ARG,2021-10-16,789,
Argentina,ARG,2021-10-17,795,
Argentina,ARG,2021-10-18,801,
Argentina,ARG,2021-10-19,789,
Argentina,ARG,2021-10-20,773,
Argentina,ARG,2021-10-21,750,
Argentina,ARG,2021-10-22,739,
Argentina,ARG,2021-10-23,737,
Argentina,ARG,2021-10-24,736,
Argentina,ARG,2021-10-25,648,
Argentina,ARG,2021-10-26,633,
Argentina,ARG,2021-10-27,631,
Argentina,ARG,2021-10-28,627,
Argentina,ARG,2021-10-29,609,
Argentina,ARG,2021-10-30,613,
Argentina,ARG,2021-10-31,606,
Argentina,ARG,2021-11-01,596,
Argentina,ARG,2021-11-02,593,
Argentina,ARG,2021-11-03,596,
Argentina,ARG,2021-11-04,606,
Argentina,ARG,2021-11-05,603,
Argentina,ARG,2021-11-06,604,
Argentina,ARG,2021-11-07,608,
Argentina,ARG,2021-11-08,605,
Argentina,ARG,2021-11-09,618,
Argentina,ARG,2021-11-10,621,
Argentina,ARG,2021-11-11,651,
Argentina,ARG,2021-11-12,617,
Argentina,ARG,2021-11-13,606,
Argentina,ARG,2021-11-14,586,
Argentina,ARG,2021-11-15,565,
Argentina,ARG,2021-11-16,578,
Argentina,ARG,2021-11-17,572,
Argentina,ARG,2021-11-18,584,
Argentina,ARG,2021-11-19,560,
Argentina,ARG,2021-11-20,572,
Argentina,ARG,2021-11-21,561,
Argentina,ARG,2021-11-22,566,
Argentina,ARG,2021-11-23,570,
Argentina,ARG,2021-11-24,594,
Argentina,ARG,2021-11-25,604,
Argentina,ARG,2021-11-26,590,
Argentina,ARG,2021-11-27,593,
Argentina,ARG,2021-11-28,600,
Argentina,ARG,2021-11-29,614,
Argentina,ARG,2021-11-30,617,
Argentina,ARG,2021-12-01,632,
Argentina,ARG,2021-12-02,617,
Argentina,ARG,2021-12-03,657,
Argentina,ARG,2021-12-04,657,
Argentina,ARG,2021-12-05,656,
Argentina,ARG,2021-12-06,671,
Argentina,ARG,2021-12-07,687,
Argentina,ARG,2021-12-08,692,
Argentina,ARG,2021-12-09,707,
Argentina,ARG,2021-12-10,706,
Argentina,ARG,2021-12-11,681,
Argentina,ARG,2021-12-12,693,
Argentina,ARG,2021-12-13,704,
Argentina,ARG,2021-12-14,739,
Argentina,ARG,2021-12-15,742,
Argentina,ARG,2021-12-16,756,
Argentina,ARG,2021-12-17,779,
Argentina,ARG,2021-12-18,789,
Argentina,ARG,2021-12-19,797,
Argentina,ARG,2021-12-20,795,
Argentina,ARG,2021-12-21,803,
Argentina,ARG,2021-12-22,824,
Argentina,ARG,2021-12-23,832,
Argentina,ARG,2021-12-24,830,
Argentina,ARG,2021-12-25,809,
Argentina,ARG,2021-12-26,820,
Argentina,ARG,2021-12-27,880,
Argentina,ARG,2021-12-28,892,
Argentina,ARG,2021-12-29,977,
Argentina,ARG,2021-12-30,1004,
Argentina,ARG,2021-12-31,1009,
Argentina,ARG,2022-01-01,1012,
Argentina,ARG,2022-01-02,1102,
Argentina,ARG,2022-01-03,1162,
Argentina,ARG,2022-01-04,1218,
Argentina,ARG,2022-01-05,1396,
Argentina,ARG,2022-01-06,1572,
Argentina,ARG,2022-01-07,1680,
Argentina,ARG,2022-01-08,1852,
Argentina,ARG,2022-01-09,1901,
Argentina,ARG,2022-01-10,1967,
Argentina,ARG,2022-01-11,2084,
Argentina,ARG,2022-01-12,2206,
Argentina,ARG,2022-01-13,2406,
Argentina,ARG,2022-01-14,2268,
Argentina,ARG,2022-01-15,1965,
Argentina,ARG,2022-01-16,2036,
Argentina,ARG,2022-01-17,2099,
Argentina,ARG,2022-01-18,2330,
Argentina,ARG,2022-01-19,2310,
Australia,AUS,2020-03-31,82,
Australia,AUS,2020-04-01,86,
Australia,AUS,2020-04-02,92,
Australia,AUS,2020-04-03,93,
Australia,AUS,2020-04-04,95,
Australia,AUS,2020-04-05,96,
Australia,AUS,2020-04-06,93,
Australia,AUS,2020-04-07,87,
Australia,AUS,2020-04-08,81,
Australia,AUS,2020-04-09,81,
Australia,AUS,2020-04-10,80,
Australia,AUS,2020-04-11,83,
Australia,AUS,2020-04-12,79,
Australia,AUS,2020-04-13,80,
Australia,AUS,2020-04-14,73,
Australia,AUS,2020-04-15,67,
Australia,AUS,2020-04-16,60,
Australia,AUS,2020-04-17,55,
Australia,AUS,2020-04-18,48,
Australia,AUS,2020-04-19,49,
Australia,AUS,2020-04-20,47,
Australia,AUS,2020-04-21,46,
Australia,AUS,2020-04-22,45,
Australia,AUS,2020-04-23,42,
Australia,AUS,2020-04-24,43,
Australia,AUS,2020-04-25,43,
Australia,AUS,2020-04-26,43,
Australia,AUS,2020-04-27,42,
Australia,AUS,2020-04-28,38,
Australia,AUS,2020-04-29,34,
Australia,AUS,2020-04-30,28,
Australia,AUS,2020-05-01,28,
Australia,AUS,2020-05-02,28,
Australia,AUS,2020-05-03,28,
Australia,AUS,2020-05-04,27,
Australia,AUS,2020-05-05,27,
Australia,AUS,2020-05-06,23,
Australia,AUS,2020-05-07,21,
Australia,AUS,2020-05-08,19,
Australia,AUS,2020-05-09,17,
Australia,AUS,2020-05-10,16,
Australia,AUS,2020-05-11,16,
Australia,AUS,2020-05-12,17,
Australia,AUS,2020-05-13,18,
Australia,AUS,2020-05-14,17,
Australia,AUS,2020-05-15,16,
Australia,AUS,2020-05-16,16,
Australia,AUS,2020-05-17,12,
Australia,AUS,2020-05-18,11,
Australia,AUS,2020-05-19,9,
Australia,AUS,2020-05-20,9,
Australia,AUS,2020-05-21,7,
Australia,AUS,2020-05-22,5,
Australia,AUS,2020-05-23,5,
Australia,AUS,2020-05-24,5,
Australia,AUS,2020-05-25,5,
Australia,AUS,2020-05-26,6,
Australia,AUS,2020-05-27,5,
Australia,AUS,2020-05-28,4,
Australia,AUS,2020-05-29,4,
Australia,AUS,2020-05-30,4,
Australia,AUS,2020-05-31,3,
Australia,AUS,2020-06-01,4,
Australia,AUS,2020-06-02,5,
Australia,AUS,2020-06-03,4,
Australia,AUS,2020-06-04,2,
Australia,AUS,2020-06-05,4,
Australia,AUS,2020-06-06,3,
Australia,AUS,2020-06-07,3,
Australia,AUS,2020-06-08,2,
Australia,AUS,2020-06-09,3,
Australia,AUS,2020-06-10,2,
Australia,AUS,2020-06-11,2,
Australia,AUS,2020-06-12,2,
Australia,AUS,2020-06-13,3,
Australia,AUS,2020-06-14,4,
Australia,AUS,2020-06-15,3,
Australia,AUS,2020-06-16,3,
Australia,AUS,2020-06-17,2,
Australia,AUS,2020-06-18,2,
Australia,AUS,2020-06-19,3,
Australia,AUS,2020-06-20,2,
Australia,AUS,2020-06-21,2,
Australia,AUS,2020-06-22,3,
Australia,AUS,2020-06-23,2,
Australia,AUS,2020-06-24,2,
Australia,AUS,2020-06-25,1,
Australia,AUS,2020-06-26,1,
Australia,AUS,2020-06-27,1,
Australia,AUS,2020-06-28,1,
Australia,AUS,2020-06-29,1,
Australia,AUS,2020-06-30,3,
Australia,AUS,2020-07-01,5,
Australia,AUS,2020-07-02,7,
Australia,AUS,2020-07-03,4,
Australia,AUS,2020-07-04,4,
Australia,AUS,2020-07-05,6,
Australia,AUS,2020-07-06,10,
Australia,AUS,2020-07-07,8,
Australia,AUS,2020-07-08,10,
Australia,AUS,2020-07-09,13,
Australia,AUS,2020-07-10,16,
Australia,AUS,2020-07-11,17,
Australia,AUS,2020-07-12,18,
Australia,AUS,2020-07-13,27,
Australia,AUS,2020-07-14,28,
Australia,AUS,2020-07-15,30,
Australia,AUS,2020-07-16,32,
Australia,AUS,2020-07-17,26,
Australia,AUS,2020-07-18,29,
Australia,AUS,2020-07-19,33,
Australia,AUS,2020-07-20,38,
Australia,AUS,2020-07-21,42,
Australia,AUS,2020-07-22,41,
Australia,AUS,2020-07-23,44,
Australia,AUS,2020-07-24,46,
Australia,AUS,2020-07-25,46,
Australia,AUS,2020-07-26,49,
Australia,AUS,2020-07-27,47,
Australia,AUS,2020-07-28,46,
Australia,AUS,2020-07-29,40,
Australia,AUS,2020-07-30,44,
Australia,AUS,2020-07-31,50,
Australia,AUS,2020-08-01,46,
Australia,AUS,2020-08-02,43,
Australia,AUS,2020-08-03,44,
Australia,AUS,2020-08-04,51,
Australia,AUS,2020-08-05,52,
Australia,AUS,2020-08-06,51,
Australia,AUS,2020-08-07,53,
Australia,AUS,2020-08-08,51,
Australia,AUS,2020-08-09,56,
Australia,AUS,2020-08-10,51,
Australia,AUS,2020-08-11,51,
Australia,AUS,2020-08-12,44,
Australia,AUS,2020-08-13,47,
Australia,AUS,2020-08-14,48,
Australia,AUS,2020-08-15,47,
Australia,AUS,2020-08-16,51,
Australia,AUS,2020-08-17,52,
Australia,AUS,2020-08-18,52,
Australia,AUS,2020-08-19,51,
Australia,AUS,2020-08-20,47,
Australia,AUS,2020-08-21,43,
Australia,AUS,2020-08-22,39,
Australia,AUS,2020-08-23,38,
Australia,AUS,2020-08-24,42,
Australia,AUS,2020-08-25,46,
Australia,AUS,2020-08-26,35,
Australia,AUS,2020-08-27,35,
Australia,AUS,2020-08-28,32,
Australia,AUS,2020-08-29,31,
Australia,AUS,2020-08-30,27,
Australia,AUS,2020-08-31,26,
Australia,AUS,2020-09-01,23,
Australia,AUS,2020-09-02,26,
Australia,AUS,2020-09-03,27,
Australia,AUS,2020-09-04,27,
Australia,AUS,2020-09-05,26,
Australia,AUS,2020-09-06,32,
Australia,AUS,2020-09-07,29,
Australia,AUS,2020-09-08,26,
Australia,AUS,2020-09-09,23,
Australia,AUS,2020-09-10,18,
Australia,AUS,2020-09-11,15,
Australia,AUS,2020-09-12,17,
Australia,AUS,2020-09-13,18,
Australia,AUS,2020-09-14,17,
Australia,AUS,2020-09-15,16,
Australia,AUS,2020-09-16,16,
Australia,AUS,2020-09-17,15,
Australia,AUS,2020-09-18,12,
Australia,AUS,2020-09-19,10,
Australia,AUS,2020-09-20,8,
Australia,AUS,2020-09-21,11,
Australia,AUS,2020-09-22,11,
Australia,AUS,2020-09-23,11,
Australia,AUS,2020-09-24,11,
Australia,AUS,2020-09-25,12,
Australia,AUS,2020-09-26,12,
Australia,AUS,2020-09-27,11,
Australia,AUS,2020-09-28,8,
Australia,AUS,2020-09-29,9,
Australia,AUS,2020-09-30,9,
Australia,AUS,2020-10-01,6,
Australia,AUS,2020-10-02,6,
Australia,AUS,2020-10-03,6,
Australia,AUS,2020-10-04,6,
Australia,AUS,2020-10-05,5,
Australia,AUS,2020-10-06,6,
Australia,AUS,2020-10-07,3,
Australia,AUS,2020-10-08,4,
Australia,AUS,2020-10-09,3,
Australia,AUS,2020-10-10,1,
Australia,AUS,2020-10-11,1,
Australia,AUS,2020-10-12,1,
Australia,AUS,2020-10-13,1,
Australia,AUS,2020-10-14,1,
Australia,AUS,2020-10-15,1,
Australia,AUS,2020-10-16,0,
Australia,AUS,2020-10-17,1,
Australia,AUS,2020-10-18,1,
Australia,AUS,2020-10-19,1,
Australia,AUS,2020-10-20,1,
Australia,AUS,2020-10-21,0,
Australia,AUS,2020-10-22,0,
Australia,AUS,2020-10-23,0,
Australia,AUS,2020-10-24,0,
Australia,AUS,2020-10-25,0,
Australia,AUS,2020-10-26,1,
Australia,AUS,2020-10-27,1,
Australia,AUS,2020-10-28,1,
Australia,AUS,2020-10-29,1,
Australia,AUS,2020-10-30,1,
Australia,AUS,2020-10-31,1,
Australia,AUS,2020-11-01,1,
Australia,AUS,2020-11-02,1,
Australia,AUS,2020-11-03,1,
Australia,AUS,2020-11-04,1,
Australia,AUS,2020-11-05,1,
Australia,AUS,2020-11-06,1,
Australia,AUS,2020-11-07,1,
Australia,AUS,2020-11-08,1,
Australia,AUS,2020-11-09,0,
Australia,AUS,2020-11-10,0,
Australia,AUS,2020-11-11,0,
Australia,AUS,2020-11-12,0,
Australia,AUS,2020-11-13,0,
Australia,AUS,2020-11-14,0,
Australia,AUS,2020-11-15,0,
Australia,AUS,2020-11-16,0,
Australia,AUS,2020-11-17,0,
Australia,AUS,2020-11-18,0,
Australia,AUS,2020-11-19,0,
Australia,AUS,2020-11-20,0,
Australia,AUS,2020-11-21,0,
Australia,AUS,2020-11-22,0,
Australia,AUS,2020-11-23,0,
Australia,AUS,2020-11-24,0,
Australia,AUS,2020-11-25,0,
Australia,AUS,2020-11-26,0,
Australia,AUS,2020-11-27,0,
Australia,AUS,2020-11-28,0,
Australia,AUS,2020-11-29,0,
Australia,AUS,2020-11-30,0,
Australia,AUS,2020-12-01,0,
Australia,AUS,2020-12-02,0,
Australia,AUS,2020-12-03,0,
Australia,AUS,2020-12-04,0,
Australia,AUS,2020-12-05,0,
Australia,AUS,2020-12-06,0,
Australia,AUS,2020-12-07,0,
Australia,AUS,2020-12-08,0,
Australia,AUS,2020-12-09,0,
Australia,AUS,2020-12-10,0,
Australia,AUS,2020-12-11,0,
Australia,AUS,2020-12-12,0,
Australia,AUS,2020-12-13,1,
Australia,AUS,2020-12-14,1,
Australia,AUS,2020-12-15,1,
Australia,AUS,2020-12-16,0,
Australia,AUS,2020-12-17,0,
Australia,AUS,2020-12-18,0,
Australia,AUS,2020-12-19,0,
Australia,AUS,2020-12-20,0,
Australia,AUS,2020-12-21,0,
Australia,AUS,2020-12-22,0,
Australia,AUS,2020-12-23,0,
Australia,AUS,2020-12-24,0,
Australia,AUS,2020-12-25,0,
Australia,AUS,2020-12-26,0,
Australia,AUS,2020-12-27,0,
Australia,AUS,2020-12-28,0,
Australia,AUS,2020-12-29,0,
Australia,AUS,2020-12-30,0,
Australia,AUS,2020-12-31,0,
Australia,AUS,2021-01-01,0,
Australia,AUS,2021-01-02,0,
Australia,AUS,2021-01-03,0,
Australia,AUS,2021-01-04,0,
Australia,AUS,2021-01-05,0,
Australia,AUS,2021-01-06,0,
Australia,AUS,2021-01-07,0,
Australia,AUS,2021-01-08,0,
Australia,AUS,2021-01-09,0,
Australia,AUS,2021-01-10,0,
Australia,AUS,2021-01-11,0,
Australia,AUS,2021-01-12,1,
Australia,AUS,2021-01-13,1,
Australia,AUS,2021-01-14,1,
Australia,AUS,2021-01-15,2,
Australia,AUS,2021-01-16,2,
Australia,AUS,2021-01-17,2,
Australia,AUS,2021-01-18,1,
Australia,AUS,2021-01-19,1,
Australia,AUS,2021-01-20,1,
Australia,AUS,2021-01-21,0,
Australia,AUS,2021-01-22,0,
Australia,AUS,2021-01-23,0,
Australia,AUS,2021-01-24,0,
Australia,AUS,2021-01-25,0,
Australia,AUS,2021-01-26,0,
Australia,AUS,2021-01-27,0,
Australia,AUS,2021-01-28,0,
Australia,AUS,2021-01-29,0,
Australia,AUS,2021-01-30,0,
Australia,AUS,2021-01-31,0,
Australia,AUS,2021-02-01,0,
Australia,AUS,2021-02-02,0,
Australia,AUS,2021-02-03,0,
Australia,AUS,2021-02-04,0,
Australia,AUS,2021-02-05,0,
Australia,AUS,2021-02-06,0,
Australia,AUS,2021-02-07,0,
Australia,AUS,2021-02-08,1,
Australia,AUS,2021-02-09,1,
Australia,AUS,2021-02-10,1,
Australia,AUS,2021-02-11,1,
Australia,AUS,2021-02-12,0,
Australia,AUS,2021-02-13,0,
Australia,AUS,2021-02-14,0,
Australia,AUS,2021-02-15,0,
Australia,AUS,2021-02-16,0,
Australia,AUS,2021-02-17,0,
Australia,AUS,2021-02-18,1,
Australia,AUS,2021-02-19,1,
Australia,AUS,2021-02-20,1,
Australia,AUS,2021-02-21,1,
Australia,AUS,2021-02-22,0,
Australia,AUS,2021-02-23,0,
Australia,AUS,2021-02-24,0,
Australia,AUS,2021-02-25,0,
Australia,AUS,2021-02-26,1,
Australia,AUS,2021-02-27,0,
Australia,AUS,2021-02-28,1,
Australia,AUS,2021-03-01,1,
Australia,AUS,2021-03-02,1,
Australia,AUS,2021-03-03,1,
Australia,AUS,2021-03-04,1,
Australia,AUS,2021-03-05,1,
Australia,AUS,2021-03-06,1,
Australia,AUS,2021-03-07,1,
Australia,AUS,2021-03-08,1,
Australia,AUS,2021-03-09,1,
Australia,AUS,2021-03-10,0,
Australia,AUS,2021-03-11,0,
Australia,AUS,2021-03-12,0,
Australia,AUS,2021-03-13,0,
Australia,AUS,2021-03-14,0,
Australia,AUS,2021-03-15,0,
Australia,AUS,2021-03-16,1,
Australia,AUS,2021-03-17,0,
Australia,AUS,2021-03-18,1,
Australia,AUS,2021-03-19,3,
Australia,AUS,2021-03-20,2,
Australia,AUS,2021-03-21,1,
Australia,AUS,2021-03-22,1,
Australia,AUS,2021-03-23,1,
Australia,AUS,2021-03-24,1,
Australia,AUS,2021-03-25,1,
Australia,AUS,2021-03-26,2,
Australia,AUS,2021-03-27,2,
Australia,AUS,2021-03-28,2,
Australia,AUS,2021-03-29,2,
Australia,AUS,2021-03-30,1,
Australia,AUS,2021-03-31,1,
Australia,AUS,2021-04-01,1,
Australia,AUS,2021-04-02,2,
Australia,AUS,2021-04-03,3,
Australia,AUS,2021-04-04,3,
Australia,AUS,2021-04-05,2,
Australia,AUS,2021-04-06,2,
Australia,AUS,2021-04-07,2,
Australia,AUS,2021-04-08,2,
Australia,AUS,2021-04-09,1,
Australia,AUS,2021-04-10,1,
Australia,AUS,2021-04-11,1,
Australia,AUS,2021-04-12,2,
Australia,AUS,2021-04-13,2,
Australia,AUS,2021-04-14,2,
Australia,AUS,2021-04-15,2,
Australia,AUS,2021-04-16,2,
Australia,AUS,2021-04-17,3,
Australia,AUS,2021-04-18,3,
Australia,AUS,2021-04-19,3,
Australia,AUS,2021-04-20,1,
Australia,AUS,2021-04-21,1,
Australia,AUS,2021-04-22,1,
Australia,AUS,2021-04-23,1,
Australia,AUS,2021-04-24,1,
Australia,AUS,2021-04-25,1,
Australia,AUS,2021-04-26,1,
Australia,AUS,2021-04-27,2,
Australia,AUS,2021-04-28,2,
Australia,AUS,2021-04-29,2,
Australia,AUS,2021-04-30,2,
Australia,AUS,2021-05-01,2,
Australia,AUS,2021-05-02,1,
Australia,AUS,2021-05-03,1,
Australia,AUS,2021-05-04,1,
Australia,AUS,2021-05-05,1,
Australia,AUS,2021-05-06,1,
Australia,AUS,2021-05-07,1,
Australia,AUS,2021-05-08,2,
Australia,AUS,2021-05-09,2,
Australia,AUS,2021-05-10,2,
Australia,AUS,2021-05-11,3,
Australia,AUS,2021-05-12,3,
Australia,AUS,2021-05-13,3,
Australia,AUS,2021-05-14,3,
Australia,AUS,2021-05-15,3,
Australia,AUS,2021-05-16,3,
Australia,AUS,2021-05-17,3,
Australia,AUS,2021-05-18,1,
Australia,AUS,2021-05-19,1,
Australia,AUS,2021-05-20,1,
Australia,AUS,2021-05-21,1,
Australia,AUS,2021-05-22,1,
Australia,AUS,2021-05-23,1,
Australia,AUS,2021-05-24,1,
Australia,AUS,2021-05-25,1,
Australia,AUS,2021-05-26,2,
Australia,AUS,2021-05-27,2,
